ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
23252,Single,Female,20000,0,High School,Manual,No,2,0-1 Miles,North America,53,No,No,0.000195480359252542,23252,,,"","",""
16574,Single,Male,20000,1,Partial College,Manual,No,0,1-2 Miles,Europe,38,No,No,0.199692666530609,16574,17.00524,-70.85258,Auldearn,V98 4FW,United Kingdom
13523,Single,Female,10000,0,High School,Manual,Yes,2,0-1 Miles,Pacific,30,No,Yes,0.999460518360138,13523,,,"","",""
24877,Married,Female,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No,No,0.000158551163622178,24877,-46.53981,-51.15946,Sangerhausen,88880,Germany
21238,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,No,0.00150924699846655,21238,,,"","",""
26613,Married,Female,40000,3,High School,Skilled Manual,Yes,3,5-10 Miles,North America,45,No,No,6.6831024014391E-05,26613,,,"","",""
26852,Married,Female,20000,3,High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,0.00024062096781563,26852,37.7214,-4.94273,Bautzen,41509,Germany
12062,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,No,0.00236937846057117,12062,,,"","",""
24515,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,No,0.000335661083227023,24515,,,"","",""
29424,Married,Male,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,No,7.53801532482612E-06,29424,43.03843,163.77749,Oberursel,81959,Germany
26088,Married,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,No,No,0.00118274067062885,26088,,,"","",""
18572,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,39,No,No,0.435350060462952,18572,,,"","",""
27631,Single,Female,130000,2,Bachelors,Management,No,4,1-2 Miles,North America,43,No,No,5.64904657949228E-05,27631,,,"","",""
23598,Single,Female,150000,3,Partial College,Professional,No,4,5-10 Miles,Europe,48,No,No,0.000687232473865151,23598,-3.47586,63.27941,Thurso,Z7F 2EO,United Kingdom
26102,Single,Female,90000,3,High School,Professional,No,2,1-2 Miles,North America,46,No,No,0.00230025453492999,26102,,,"","",""
18287,Married,Female,40000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,73,No,No,0.000595212157350034,18287,,,"","",""
18206,Married,Male,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,34,No,No,0.00750900432467461,18206,,,"","",""
21306,Single,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,51,No,No,0.00646760361269116,21306,,,"","",""
25893,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No,No,0.00259857601486146,25893,,,"","",""
23861,Married,Male,70000,2,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,38,No,Yes,0.923554241657257,23861,,,"","",""
19155,Married,Female,60000,5,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,42,No,No,5.89773117098957E-05,19155,,,"","",""
14821,Married,Male,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,42,No,No,0.00729531515389681,14821,0.13858,63.07996,Sudbury,N0Z 1WK,United Kingdom
27248,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No,No,0.0163112916052341,27248,,,"","",""
28920,Single,Female,120000,5,High School,Management,No,4,10+ Miles,Europe,59,No,No,7.79767015046673E-06,28920,4.27755,-132.59971,Friedrichshafen,31173,Germany
25200,Married,Male,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,54,No,No,0.00215306365862489,25200,,,"","",""
19077,Married,Male,110000,5,High School,Management,Yes,3,10+ Miles,Europe,58,No,No,0.00324729015119374,19077,69.71411,116.24387,Cherbourg-Octeville,26541,France
11438,Married,Female,130000,5,High School,Management,Yes,4,0-1 Miles,Europe,57,No,No,0.000106190454971511,11438,56.85502,166.44643,Balfour,X4 2IH,United Kingdom
18771,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,No,0.000261143024545163,18771,,,"","",""
12595,Single,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00639060465618968,12595,-88.83562,91.01994,Versailles,91532,France
24995,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,52,No,No,0.00486474763602018,24995,,,"","",""
19448,Single,Female,20000,1,Partial College,Manual,No,1,0-1 Miles,Europe,39,Yes,Yes,0.959803760051727,19448,56.85716,-166.52054,Ch�teauroux,77193,France
19654,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No,No,0.039498969912529,19654,,,"","",""
21473,Married,Female,40000,1,High School,Professional,Yes,2,2-5 Miles,North America,58,No,No,0.00740345846861601,21473,,,"","",""
23241,Single,Male,40000,3,Partial College,Clerical,Yes,2,0-1 Miles,North America,32,No,No,0.138908386230469,23241,,,"","",""
22211,Married,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,32,No,No,0.000375777395674959,22211,,,"","",""
12345,Single,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,31,No,Yes,0.556052505970001,12345,,,"","",""
22978,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No,No,0.000248381460551172,22978,,,"","",""
17180,Married,Male,70000,3,Partial College,Professional,Yes,1,2-5 Miles,North America,52,No,No,0.00705492915585637,17180,,,"","",""
28919,Married,Female,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,No,1.53516048158053E-05,28919,13.61793,-46.73237,Bloxham,YM42 0BJ,United Kingdom
13555,Married,Female,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,37,Yes,Yes,0.993559122085571,13555,6.63573,-72.33201,Barrhead,IY22 7WZ,United Kingdom
11731,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,46,No,No,0.000980526092462242,11731,,,"","",""
13786,Single,Male,30000,1,Bachelors,Clerical,No,1,1-2 Miles,Europe,40,No,No,0.00239107524976134,13786,70.67056,157.94424,Chartres,93712,France
18250,Single,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,Yes,No,0.00323342764750123,18250,,,"","",""
18859,Married,Female,60000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,52,Yes,No,0.150019973516464,18859,,,"","",""
15963,Single,Female,90000,3,High School,Professional,No,2,1-2 Miles,North America,45,No,No,0.00300391158089042,15963,,,"","",""
26592,Single,Female,100000,1,Bachelors,Management,Yes,3,2-5 Miles,Pacific,47,No,No,0.10504462569952,26592,,,"","",""
20121,Married,Male,40000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,No,No,0.00044527614954859,20121,,,"","",""
20201,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,47,No,No,0.000100893732451368,20201,,,"","",""
15532,Single,Male,60000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes,No,0.157242327928543,15532,,,"","",""
25118,Married,Male,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,38,No,No,7.44354256312363E-05,25118,,,"","",""
20929,Single,Male,30000,3,Partial College,Clerical,Yes,2,0-1 Miles,Europe,27,No,No,0.0010539754293859,20929,14.74439,103.88136,Loughborough,SJ7 7HZ,United Kingdom
12691,Married,Male,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,34,No,No,0.029858835041523,12691,,,"","",""
28762,Married,Male,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,No,No,0.000107751671748701,28762,,,"","",""
24864,Married,Male,90000,1,Partial College,Professional,Yes,2,10+ Miles,Europe,54,No,No,7.5958225352224E-05,24864,-88.82445,79.27819,Ch�tellerault,46737,France
26169,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,No,0.000115430419100448,26169,,,"","",""
27502,Single,Male,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.000318422913551331,27502,,,"","",""
21480,Married,Male,40000,1,High School,Professional,No,2,2-5 Miles,North America,57,No,No,0.000400780496420339,21480,,,"","",""
17881,Married,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00151120009832084,17881,78.69606,128.0188,Clovenfords,A2 4BT,United Kingdom
12642,Married,Male,100000,4,High School,Professional,Yes,3,2-5 Miles,Europe,52,No,No,0.0035449496936053,12642,-64.98041,56.04255,K?then,46355,Germany
24775,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,No,0.0125075075775385,24775,,,"","",""
23695,Single,Male,30000,0,Partial High School,Skilled Manual,No,3,1-2 Miles,North America,61,No,No,0.00144386396277696,23695,,,"","",""
13764,Married,Female,20000,1,Partial College,Manual,Yes,1,2-5 Miles,Europe,38,No,No,0.00196106405928731,13764,12.66362,26.17692,Senftenberg,71625,Germany
19856,Married,Female,60000,0,Bachelors,Management,Yes,2,2-5 Miles,North America,60,No,No,0.00738996034488082,19856,,,"","",""
22661,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,42,No,No,0.0288345776498318,22661,55.01521,32.67569,Berlin,88735,Germany
20099,Married,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,50,No,No,0.000740936025977135,20099,,,"","",""
27610,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No,No,0.00127145566511899,27610,,,"","",""
11719,Married,Male,40000,2,High School,Skilled Manual,Yes,2,2-5 Miles,North America,46,No,No,0.000881749321706593,11719,,,"","",""
12456,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,No,No,0.0101418029516935,12456,,,"","",""
15853,Married,Female,120000,1,Bachelors,Management,Yes,0,10+ Miles,North America,39,No,No,0.0258651152253151,15853,,,"","",""
17505,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,No,0.000460585521068424,17505,,,"","",""
18257,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,38,No,No,0.00157029123511165,18257,,,"","",""
17527,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No,No,0.0910307541489601,17527,,,"","",""
26017,Married,Male,70000,4,Graduate Degree,Professional,No,2,0-1 Miles,North America,48,No,No,2.0006023987662E-05,26017,,,"","",""
18873,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,No,No,0.000150846331962384,18873,,,"","",""
13439,Married,Male,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,43,No,No,0.000466356490505859,13439,,,"","",""
26696,Single,Female,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,51,No,No,0.00261984299868345,26696,,,"","",""
21448,Married,Female,80000,0,Bachelors,Management,No,2,1-2 Miles,North America,63,Yes,No,0.000957486685365438,21448,,,"","",""
23719,Married,Male,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,57,No,No,0.000370327878044918,23719,,,"","",""
26889,Single,Female,20000,0,Partial High School,Manual,No,1,5-10 Miles,Europe,32,No,No,1.52810589497676E-05,26889,48.87438,123.54041,W?rzburg,27281,Germany
28611,Single,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No,No,0.00314582395367324,28611,,,"","",""
22802,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,No,No,0.000491981976665556,22802,-49.63378,-0.05152,Llanelli,P26 3MA,United Kingdom
25369,Single,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No,No,0.0351276770234108,25369,,,"","",""
15845,Married,Female,80000,0,Bachelors,Management,No,1,0-1 Miles,North America,37,Yes,Yes,0.598782658576965,15845,,,"","",""
20679,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,No,No,0.0403681695461273,20679,,,"","",""
11405,Single,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,Yes,0.997655391693115,11405,-74.51218,155.87707,Herne,65016,Germany
14903,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,No,No,0.00601285789161921,14903,,,"","",""
23689,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,59,No,No,0.00297308014705777,23689,,,"","",""
15541,Single,Female,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,44,No,No,0.0381021127104759,15541,,,"","",""
16733,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,No,No,0.00131356215570122,16733,,,"","",""
12976,Single,Male,60000,0,Graduate Degree,Professional,No,1,2-5 Miles,North America,39,No,No,0.0425974205136299,12976,,,"","",""
25161,Married,Female,130000,2,Bachelors,Management,Yes,3,0-1 Miles,North America,42,Yes,No,0.110961489379406,25161,,,"","",""
22528,Single,Female,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No,No,0.00115810870192945,22528,-30.32231,117.76882,Uppingham. Cottesmore,BD7K 5ZL,United Kingdom
15230,Married,Female,70000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,43,No,No,0.00132853200193495,15230,,,"","",""
17710,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,No,No,0.000411612360039726,17710,3.5465,-156.47293,Heidenheim,39267,Germany
17857,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,No,No,0.000112644185719546,17857,13.12147,131.07677,Brive-la-Gaillarde,75228,France
25653,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,0.0003553795395419,25653,19.34502,54.87986,Hamburg,30206,Germany
19222,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No,No,0.0377910695970058,19222,,,"","",""
20233,Single,Female,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,42,No,No,0.00320378178730607,20233,,,"","",""
26765,Single,Female,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,45,No,No,0.00316330208443105,26765,,,"","",""
16813,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,No,No,0.010460483841598,16813,,,"","",""
21381,Married,Male,30000,0,Partial College,Clerical,No,2,5-10 Miles,Pacific,56,No,Yes,0.518345594406128,21381,,,"","",""
21975,Married,Male,60000,5,Bachelors,Professional,Yes,3,5-10 Miles,Pacific,43,No,No,0.000150168911204673,21975,,,"","",""
25907,Married,Female,10000,1,High School,Skilled Manual,Yes,2,1-2 Miles,Pacific,62,No,No,0.000248386175371706,25907,,,"","",""
23441,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No,No,0.000210672049433924,23441,-5.5394,119.95346,Clermont-Ferrand,96372,France
16841,Married,Male,80000,3,Partial College,Professional,Yes,1,2-5 Miles,North America,41,No,No,0.000348764791851863,16841,,,"","",""
24406,Married,Male,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,43,No,No,0.00191574625205249,24406,,,"","",""
17467,Single,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,No,No,0.00130564719438553,17467,,,"","",""
28570,Single,Female,40000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,34,No,No,0.0510778352618217,28570,-55.24467,-102.9181,Aberdeen,EH2X 7XB,United Kingdom
22743,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,61,No,No,0.000435722031397745,22743,,,"","",""
25245,Single,Male,30000,0,Partial College,Clerical,No,2,0-1 Miles,Pacific,70,No,No,0.000675575225614011,25245,,,"","",""
17204,Single,Female,130000,4,Partial College,Professional,No,4,0-1 Miles,Europe,61,No,No,0.000223286697291769,17204,-38.0896,-175.66025,Rouen,69852,France
26000,Single,Male,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,46,No,No,0.401183784008026,26000,,,"","",""
13930,Married,Female,70000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,44,No,No,0.0245354678481817,13930,,,"","",""
17084,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,25,No,No,0.000716615002602339,17084,-28.49866,162.91675,Maidstone,W30 1WS,United Kingdom
12646,Single,Male,90000,1,High School,Professional,Yes,2,10+ Miles,Europe,54,No,No,0.00613393681123853,12646,-80.13519,-56.03771,La Rochelle,60293,France
20485,Married,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,64,No,No,6.81343881296925E-05,20485,,,"","",""
21760,Married,Female,40000,0,High School,Professional,Yes,2,10+ Miles,North America,62,No,No,0.000246506126131862,21760,,,"","",""
13116,Single,Male,110000,0,Graduate Degree,Management,No,2,0-1 Miles,Pacific,40,No,Yes,0.628665328025818,13116,,,"","",""
27264,Single,Male,60000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,Yes,Yes,0.998999774456024,27264,,,"","",""
27594,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,No,No,0.000177602181793191,27594,,,"","",""
11128,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,No,0.0878154784440994,11128,,,"","",""
14921,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No,No,0.00319886091165245,14921,,,"","",""
13171,Single,Female,80000,0,Bachelors,Management,Yes,1,1-2 Miles,North America,38,No,No,0.304708361625671,13171,,,"","",""
21757,Married,Male,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,63,No,No,0.00159135612193495,21757,,,"","",""
22191,Single,Male,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,No,No,0.000359332974767312,22191,,,"","",""
24280,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No,Yes,0.602454960346222,24280,,,"","",""
16384,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,47,No,No,0.00307821738533676,16384,,,"","",""
19548,Married,Female,60000,0,Bachelors,Professional,Yes,1,0-1 Miles,North America,48,Yes,Yes,0.843616008758545,19548,,,"","",""
22023,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,No,No,0.000547894742339849,22023,,,"","",""
24906,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,34,No,No,0.000466255500214174,24906,,,"","",""
15168,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,No,Yes,0.739651262760162,15168,,,"","",""
27718,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,No,No,1.37642537083593E-05,27718,,,"","",""
21989,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No,No,0.000153064902406186,21989,,,"","",""
20511,Married,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,60,No,No,0.000910324626602232,20511,,,"","",""
22961,Married,Female,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,45,Yes,No,5.68221730645746E-05,22961,,,"","",""
16698,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,No,No,0.0117154102772474,16698,,,"","",""
16976,Single,Female,60000,3,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,40,Yes,No,0.0474650748074055,16976,,,"","",""
12095,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No,No,0.0259802043437958,12095,,,"","",""
25279,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No,No,0.00105935940518975,25279,,,"","",""
14190,Married,Female,90000,1,High School,Professional,Yes,3,2-5 Miles,Europe,55,No,No,0.0143869128078222,14190,-50.49532,-51.42025,Strasbourg,45970,France
12443,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,No,No,0.0112493373453617,12443,,,"","",""
19866,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,58,No,No,0.000235533312661573,19866,,,"","",""
13363,Married,Female,70000,1,Bachelors,Management,Yes,1,1-2 Miles,North America,60,No,No,0.0551112629473209,13363,,,"","",""
27401,Married,Male,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No,No,0.000215711232158355,27401,,,"","",""
27838,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,No,4.19832649640739E-05,27838,-6.35982,120.32983,L?neburg,29908,Germany
15172,Single,Female,30000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,No,No,0.00112064962740988,15172,,,"","",""
26306,Single,Male,60000,2,Bachelors,Skilled Manual,No,0,0-1 Miles,North America,37,Yes,Yes,0.94590824842453,26306,,,"","",""
19810,Single,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,No,No,0.0155928423628211,19810,,,"","",""
19265,Married,Male,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,27,No,No,0.00148795661516488,19265,,,"","",""
21767,Married,Female,70000,0,Bachelors,Management,Yes,3,10+ Miles,North America,60,No,No,0.0030294144526124,21767,,,"","",""
16590,Married,Male,150000,5,Bachelors,Management,Yes,3,10+ Miles,Europe,53,No,No,0.00505794445052743,16590,73.12794,73.77785,Troyes,74330,France
15689,Single,Female,90000,0,Partial College,Professional,No,2,10+ Miles,Europe,61,No,No,0.00925195310264826,15689,59.21985,116.76038,Celle,76542,Germany
12743,Married,Male,40000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,33,No,No,0.00116675556637347,12743,-41.85873,44.53031,Hoyerswerda,90176,Germany
29020,Single,Male,80000,1,Bachelors,Management,Yes,1,5-10 Miles,North America,56,No,No,0.000440316624008119,29020,,,"","",""
24500,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No,No,7.26578218745999E-05,24500,,,"","",""
13864,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No,No,0.00352534907869995,13864,,,"","",""
27829,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,No,No,0.000891859759576619,27829,53.15626,-133.21504,Wilhelmshaven,80262,Germany
24391,Married,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,No,No,0.00277604418806732,24391,,,"","",""
19383,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No,No,0.000248135940637439,19383,-23.53437,5.45978,Berlin,78377,Germany
14922,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,47,No,No,0.00319886091165245,14922,,,"","",""
21097,Married,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,1.519773468317E-05,21097,-62.78071,-56.84797,S�te,22460,France
20803,Single,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No,No,0.000720883719623089,20803,48.05375,111.29757,Ajaccio,3517,France
20899,Single,Female,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.0137091483920813,20899,17.17783,-96.97039,Agen,81675,France
29426,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,No,No,4.57834503322374E-05,29426,-22.91305,-152.01615,Kinross,Z7 7WL,United Kingdom
16143,Married,Female,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,No,No,0.0012122537009418,16143,,,"","",""
21863,Single,Female,90000,1,Partial High School,Skilled Manual,Yes,4,10+ Miles,Europe,58,No,No,0.000512144062668085,21863,79.24,43.97744,Bastia,65997,France
23596,Single,Female,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,No,No,0.0234854146838188,23596,-73.4833,58.74058,Sens,15172,France
19939,Married,Male,160000,5,Partial College,Management,Yes,3,10+ Miles,Europe,56,No,No,0.000149473373312503,19939,46.54754,-9.07727,Kinross,B0H 1RQ,United Kingdom
15259,Single,Male,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,No,No,0.000110736589704175,15259,,,"","",""
20546,Married,Female,60000,1,High School,Professional,No,2,2-5 Miles,North America,54,Yes,No,0.264947891235352,20546,,,"","",""
11829,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,0-1 Miles,North America,37,No,No,5.44994691153988E-05,11829,,,"","",""
23301,Married,Male,120000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,38,No,No,0.000760431808885187,23301,,,"","",""
12476,Single,Male,20000,2,High School,Manual,Yes,0,0-1 Miles,Europe,41,No,No,0.00741462176665664,12476,35.12835,-65.71131,Brighton,NH7 7VX,United Kingdom
27035,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No,No,0.00018626636301633,27035,,,"","",""
29119,Single,Male,100000,0,Bachelors,Management,No,3,0-1 Miles,Pacific,48,No,No,0.000981061952188611,29119,,,"","",""
20937,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,No,No,0.00184398586861789,20937,-64.47286,145.26659,Marseille,34126,France
21391,Married,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No,No,0.131079077720642,21391,,,"","",""
20939,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,No,No,0.000287952338112518,20939,-32.99273,-81.87966,Berlin,76826,Germany
17190,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,No,No,0.00114457402378321,17190,-20.91423,105.13897,Delmenhorst,38953,Germany
21500,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,54,No,No,0.00217034155502915,21500,,,"","",""
20754,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,51,No,No,0.119682721793652,20754,,,"","",""
18312,Single,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,31,No,No,0.000452809181297198,18312,,,"","",""
18630,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No,No,0.000578084378503263,18630,25.42521,144.18952,Bremen,22951,Germany
25367,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,No,No,0.00138261367101222,25367,,,"","",""
26314,Single,Male,30000,0,High School,Skilled Manual,Yes,2,2-5 Miles,North America,88,No,No,6.30294016445987E-05,26314,,,"","",""
12481,Single,Male,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,No,No,0.0535448528826237,12481,-13.92152,101.39235,Bergerac,57801,France
21432,Married,Female,100000,1,Bachelors,Management,Yes,4,2-5 Miles,North America,40,No,No,0.00320658949203789,21432,,,"","",""
15838,Single,Female,30000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,No,No,0.0001583062694408,15838,,,"","",""
25012,Married,Male,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,58,No,No,0.000132714660139754,25012,,,"","",""
14901,Married,Female,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,50,No,No,0.0017202707240358,14901,,,"","",""
22551,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,No,No,0.0025660467799753,22551,18.48358,-129.12225,Chalon-sur-Sa�ne,77569,France
16017,Married,Male,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No,No,0.000213756371522322,16017,,,"","",""
13919,Married,Female,70000,0,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,82,No,No,0.00204503303393722,13919,,,"","",""
26699,Single,Female,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,44,No,No,0.00333116995170712,26699,,,"","",""
